RowID,EntryID,Gny,Placement,Finish,Start,Weight,Successful,Experienced,SameDriver,WonLast,WonLastThree
﻿San Isidro Arjantin_14032020_7_BAMBALERO,﻿San Isidro Arjantin_14032020_7,"2,60",13,0,0,1,1,1,0,0,0
﻿San Isidro Arjantin_14032020_7_ALMAAL,﻿San Isidro Arjantin_14032020_7,"31,75",14,0,0,1,0,1,0,0,0
﻿San Isidro Arjantin_14032020_7_ALLATURCA,﻿San Isidro Arjantin_14032020_7,"14,30",17,0,0,1,0,1,0,0,0
﻿Adana_15032020_1_GÜVENAĞA,﻿Adana_15032020_1,"2,65",1,1,0,1,0,1,0,0,0
﻿Adana_15032020_1_YEŞİLKALE,﻿Adana_15032020_1,"3,65",2,1,1,1,1,1,1,0,0
﻿Adana_15032020_1_SUKAYA,﻿Adana_15032020_1,"3,10",3,1,1,1,0,1,0,0,0
﻿Adana_15032020_1_TUANAHANIM,﻿Adana_15032020_1,"5,60",4,0,0,1,0,1,0,0,0
﻿Adana_15032020_1_MAKOBEY,﻿Adana_15032020_1,"6,95",5,0,1,1,1,0,0,1,1
﻿Adana_15032020_1_AYBET,﻿Adana_15032020_1,"39,75",6,0,0,1,1,1,0,0,0
﻿Adana_15032020_1_İNSAFKAYA,﻿Adana_15032020_1,"45,95",7,0,0,1,0,1,0,0,0
﻿Adana_15032020_2_AÇIKKIRMIZI,﻿Adana_15032020_2,"22,60",1,1,0,1,0,1,0,0,0
﻿Adana_15032020_2_PRENSESASENAT,﻿Adana_15032020_2,"3,15",2,1,1,1,0,1,0,0,0
﻿Adana_15032020_2_HIZLIZELİŞ,﻿Adana_15032020_2,"6,00",3,1,0,1,0,1,0,0,0
﻿Adana_15032020_2_UÇURAN,﻿Adana_15032020_2,"3,20",4,0,1,1,0,1,1,0,0
﻿Adana_15032020_2_TOPRAKSU,﻿Adana_15032020_2,"15,00",5,0,0,1,0,1,0,0,0
﻿Adana_15032020_2_DİLBERGÜLÜ,﻿Adana_15032020_2,"8,55",6,0,0,1,0,1,1,0,0
﻿Adana_15032020_2_KIRKDOKUZ,﻿Adana_15032020_2,"8,45",7,0,0,1,1,1,0,0,0
﻿Adana_15032020_2_ALANKOZ,﻿Adana_15032020_2,"6,80",8,0,0,1,1,1,1,0,0
﻿Adana_15032020_2_ASİLRÜZGAR,﻿Adana_15032020_2,"18,60",9,0,1,1,0,1,0,0,0
﻿Adana_15032020_3_BABAARON,﻿Adana_15032020_3,"9,10",1,1,1,1,0,1,0,0,0
﻿Adana_15032020_3_DAINTREE,﻿Adana_15032020_3,"1,70",2,1,0,1,1,0,0,0,0
﻿Adana_15032020_3_KINGADWARD,﻿Adana_15032020_3,"6,15",3,1,0,1,0,1,0,0,0
﻿Adana_15032020_3_SULTANIM,﻿Adana_15032020_3,"7,40",4,0,1,1,0,1,0,0,0
﻿Adana_15032020_3_HIZLIHAN,﻿Adana_15032020_3,"7,85",5,0,0,1,0,1,0,0,0
﻿Adana_15032020_3_SÜPERSTAR,﻿Adana_15032020_3,"15,55",6,0,0,1,0,1,0,0,0
﻿Adana_15032020_3_MISTERKING,﻿Adana_15032020_3,"24,15",7,0,1,1,0,0,0,1,1
﻿Adana_15032020_3_GOLDCOUST,﻿Adana_15032020_3,"21,80",9,0,0,1,1,1,0,0,0
﻿Adana_15032020_3_NORTHWEST,﻿Adana_15032020_3,"46,70",10,0,0,1,0,1,0,0,0
﻿Adana_15032020_4_MINEOFFIRE,﻿Adana_15032020_4,"8,00",1,1,1,1,1,1,0,0,0
﻿Adana_15032020_4_HOPEFUL,﻿Adana_15032020_4,"17,80",2,1,1,1,1,1,0,0,0
﻿Adana_15032020_4_ROTASIZSEYYAH,﻿Adana_15032020_4,"2,90",3,1,0,1,1,1,0,0,0
﻿Adana_15032020_4_DUBLIN,﻿Adana_15032020_4,"9,60",4,0,0,1,0,1,0,0,0
﻿Adana_15032020_4_JAMALA,﻿Adana_15032020_4,"2,25",5,0,0,1,1,1,0,0,0
﻿Adana_15032020_4_HAZELEYES,﻿Adana_15032020_4,"3,65",6,0,1,1,1,1,0,0,0
﻿Adana_15032020_5_APRILONE,﻿Adana_15032020_5,"1,95",3,1,1,1,1,1,0,0,0
﻿Adana_15032020_5_LEOPON,﻿Adana_15032020_5,"4,65",4,0,0,1,0,0,0,0,0
﻿Adana_15032020_5_SHORTY,﻿Adana_15032020_5,"7,05",5,0,0,1,0,0,0,0,0
﻿Adana_15032020_5_ALATA,﻿Adana_15032020_5,"11,15",6,0,0,1,1,1,0,0,0
﻿Adana_15032020_6_OBİRREİS,﻿Adana_15032020_6,"3,25",1,1,1,1,0,1,0,0,0
﻿Adana_15032020_6_GÜNEŞİGÖRDÜM,﻿Adana_15032020_6,"7,25",2,1,1,1,1,1,0,0,0
﻿Adana_15032020_6_TUMBULBAYRAM,﻿Adana_15032020_6,"2,80",3,1,0,1,0,0,0,0,0
﻿Adana_15032020_6_TAŞIYICI,﻿Adana_15032020_6,"2,55",4,0,1,1,1,1,0,0,0
﻿Adana_15032020_6_TAŞERON,﻿Adana_15032020_6,"17,55",5,0,0,1,0,1,0,0,0
﻿Adana_15032020_6_NİSANOĞLU,﻿Adana_15032020_6,"29,45",6,0,0,1,0,1,0,0,0
﻿Adana_15032020_6_GÜNPINAR,﻿Adana_15032020_6,"17,70",7,0,0,1,0,1,0,0,0
"﻿Adana_15032020_7_PALAWAN
(USA)",﻿Adana_15032020_7,"4,30",1,1,0,1,0,1,1,0,0
﻿Adana_15032020_7_BABABEYHAN,﻿Adana_15032020_7,"5,40",2,1,1,1,0,0,1,0,0
﻿Adana_15032020_7_PANCHMAHAL,﻿Adana_15032020_7,"3,80",3,1,1,1,1,1,0,0,0
﻿Adana_15032020_7_TEKDALINİZİ,﻿Adana_15032020_7,"18,95",4,0,0,1,0,1,0,0,0
﻿Adana_15032020_7_ROUGHNECK,﻿Adana_15032020_7,"2,60",5,0,0,1,1,1,0,0,0
﻿Adana_15032020_7_MISTERÇEKO,﻿Adana_15032020_7,"13,65",6,0,0,1,0,1,0,0,0
"﻿Adana_15032020_7_SHUTKA
(IRE)",﻿Adana_15032020_7,"11,00",7,0,1,1,0,1,1,0,0
﻿Adana_15032020_7_KARADERVİŞ,﻿Adana_15032020_7,"15,85",8,0,0,1,1,1,0,0,0
﻿İzmir_15032020_1_ÇAĞKAR,﻿İzmir_15032020_1,"3,00",1,1,0,1,0,1,0,0,0
﻿İzmir_15032020_1_KAYALARLI,﻿İzmir_15032020_1,"17,00",2,1,1,1,0,1,1,0,0
﻿İzmir_15032020_1_ATEŞADASI,﻿İzmir_15032020_1,"13,15",3,1,0,1,0,1,1,0,0
﻿İzmir_15032020_1_KARAÇETİN,﻿İzmir_15032020_1,"1,70",4,0,1,1,1,1,0,1,1
﻿İzmir_15032020_1_GÜÇLÜKAYA,﻿İzmir_15032020_1,"6,80",5,0,0,1,0,1,0,0,0
﻿İzmir_15032020_1_RÜZGARFIRTINASI,﻿İzmir_15032020_1,"13,75",6,0,0,1,0,0,0,0,0
﻿İzmir_15032020_1_ALİYAR,﻿İzmir_15032020_1,"15,95",7,0,1,1,0,1,0,0,0
﻿İzmir_15032020_1_ÖZDEMİRAĞA,﻿İzmir_15032020_1,"75,20",8,0,0,1,0,1,0,0,0
﻿İzmir_15032020_2_ÖMERINMYLOVE,﻿İzmir_15032020_2,"10,55",1,1,1,1,0,0,0,0,0
﻿İzmir_15032020_2_İSKENDER,﻿İzmir_15032020_2,"9,85",2,1,1,1,0,1,0,0,0
﻿İzmir_15032020_2_PATLICAN,﻿İzmir_15032020_2,"1,45",3,1,0,1,1,0,0,0,0
﻿İzmir_15032020_2_SUNAM,﻿İzmir_15032020_2,"70,55",4,0,0,1,0,1,0,0,0
﻿İzmir_15032020_2_FRESHMONEY,﻿İzmir_15032020_2,"28,30",5,0,0,1,0,0,0,0,0
﻿İzmir_15032020_2_SOULOFTHETIME,﻿İzmir_15032020_2,"11,85",6,0,0,1,0,0,0,0,0
﻿İzmir_15032020_2_MOYEDERYAM,﻿İzmir_15032020_2,"27,40",7,0,0,1,0,0,0,0,0
﻿İzmir_15032020_2_EMPERORSVICTORY,﻿İzmir_15032020_2,"15,75",8,0,0,1,0,0,0,0,0
﻿İzmir_15032020_2_MARIENKAFER,﻿İzmir_15032020_2,"104,50",9,0,1,1,0,0,0,0,0
﻿İzmir_15032020_2_BAYPAGY,﻿İzmir_15032020_2,"31,00",10,0,0,1,0,0,0,0,0
﻿İzmir_15032020_2_EXTREMEFORCE,﻿İzmir_15032020_2,"37,05",11,0,0,1,0,0,0,0,0
﻿İzmir_15032020_2_BLACKROSE,﻿İzmir_15032020_2,"70,30",12,0,0,1,0,0,0,0,0
﻿İzmir_15032020_3_KINGABJAR,﻿İzmir_15032020_3,"35,25",1,1,0,1,0,1,0,0,0
﻿İzmir_15032020_3_URLAZAMANI,﻿İzmir_15032020_3,"4,00",2,1,0,1,0,1,0,0,0
﻿İzmir_15032020_3_DYMAXION,﻿İzmir_15032020_3,"1,75",3,1,0,1,0,1,0,0,0
﻿İzmir_15032020_3_LADYADİLE,﻿İzmir_15032020_3,"6,65",4,0,0,1,1,1,0,0,0
﻿İzmir_15032020_3_KEEPDANCING,﻿İzmir_15032020_3,"6,25",5,0,0,1,0,1,0,0,0
﻿İzmir_15032020_3_COOLBULLET,﻿İzmir_15032020_3,"56,25",6,0,1,1,0,1,0,0,0
﻿İzmir_15032020_3_POYRAZDAĞI,﻿İzmir_15032020_3,"13,00",7,0,1,1,0,1,1,0,0
﻿İzmir_15032020_3_HAZELNUT,﻿İzmir_15032020_3,"10,60",8,0,1,1,0,1,0,0,0
﻿İzmir_15032020_4_GÜRSOYHAN,﻿İzmir_15032020_4,"1,50",1,1,0,1,1,1,0,0,0
﻿İzmir_15032020_4_JUSTEAGLE,﻿İzmir_15032020_4,"9,85",2,1,0,1,0,1,0,0,0
﻿İzmir_15032020_4_DOYOUNHEARTED,﻿İzmir_15032020_4,"2,90",3,1,1,1,1,1,0,0,0
﻿İzmir_15032020_4_HASANEFE,﻿İzmir_15032020_4,"13,60",4,0,1,1,0,1,0,0,0
﻿İzmir_15032020_4_MUAMMERBEY,﻿İzmir_15032020_4,"6,45",5,0,1,1,1,1,0,0,0
﻿İzmir_15032020_5_AŞIKBEY,﻿İzmir_15032020_5,"6,00",1,1,0,1,0,1,0,0,0
﻿İzmir_15032020_5_KARAMIH,﻿İzmir_15032020_5,"10,20",2,1,0,1,0,1,0,0,0
﻿İzmir_15032020_5_EFEBERK,﻿İzmir_15032020_5,"10,35",3,1,0,1,0,1,1,0,0
﻿İzmir_15032020_5_ESERALP,﻿İzmir_15032020_5,"13,40",4,0,0,1,0,1,0,0,0
﻿İzmir_15032020_5_KELEŞHAN,﻿İzmir_15032020_5,"8,15",5,0,1,1,1,1,1,0,0
﻿İzmir_15032020_5_BİCEROĞLU,﻿İzmir_15032020_5,"2,40",6,0,1,1,0,1,0,0,0
﻿İzmir_15032020_5_KOCABABA,﻿İzmir_15032020_5,"6,20",7,0,0,1,1,1,1,0,0
﻿İzmir_15032020_5_KILIÇSOY,﻿İzmir_15032020_5,"43,05",8,0,1,1,0,1,0,0,0
﻿İzmir_15032020_5_ASİHANIM,﻿İzmir_15032020_5,"15,40",9,0,0,1,0,0,0,0,0
﻿İzmir_15032020_5_ZORLUAT,﻿İzmir_15032020_5,"23,80",10,0,0,1,0,1,1,0,0
﻿İzmir_15032020_5_ZEKİOĞLUM,﻿İzmir_15032020_5,"14,35",11,0,0,1,0,1,0,0,0
﻿İzmir_15032020_6_WONDERQUEEN,﻿İzmir_15032020_6,"57,85",1,1,0,1,0,0,0,0,0
﻿İzmir_15032020_6_DARKİN,﻿İzmir_15032020_6,"2,50",2,1,0,1,0,0,0,0,0
﻿İzmir_15032020_6_SİNİKÖŞK,﻿İzmir_15032020_6,"6,70",3,1,0,1,0,1,1,0,0
﻿İzmir_15032020_6_STORMBREAKER,﻿İzmir_15032020_6,"5,60",4,0,1,1,0,0,0,0,0
﻿İzmir_15032020_6_ABANABEYİ,﻿İzmir_15032020_6,"12,20",5,0,0,1,0,1,1,0,0
﻿İzmir_15032020_6_PRENSESBESO,﻿İzmir_15032020_6,"9,35",6,0,0,1,0,0,0,0,0
﻿İzmir_15032020_6_ANTEPLİKAYRA,﻿İzmir_15032020_6,"6,70",7,0,0,1,0,1,0,0,0
﻿İzmir_15032020_6_HADSİZ,﻿İzmir_15032020_6,"36,45",8,0,0,1,0,0,0,0,0
﻿İzmir_15032020_6_KELİBİKS,﻿İzmir_15032020_6,"19,85",9,0,0,1,0,1,1,0,0
﻿İzmir_15032020_6_KÖYCEYİZGÜZELİ,﻿İzmir_15032020_6,"43,45",10,0,0,1,0,0,0,0,0
﻿İzmir_15032020_6_SNOWGIRL,﻿İzmir_15032020_6,"15,60",11,0,0,1,1,0,0,0,0
﻿İzmir_15032020_6_KHANOFTHESEA,﻿İzmir_15032020_6,"11,20",12,0,1,1,0,0,0,0,0
﻿İzmir_15032020_6_BARAKIEL,﻿İzmir_15032020_6,"6,60",13,0,1,1,0,1,0,0,0
﻿İzmir_15032020_7_HAYRİŞİM,﻿İzmir_15032020_7,"4,25",1,1,0,1,1,1,0,0,0
﻿İzmir_15032020_7_GLABELLA,﻿İzmir_15032020_7,"1,60",2,1,0,1,1,1,0,0,0
﻿İzmir_15032020_7_ULTIMAFORSAN,﻿İzmir_15032020_7,"10,50",3,1,1,1,1,1,0,0,0
﻿İzmir_15032020_7_BURNINGROSE,﻿İzmir_15032020_7,"15,40",4,0,0,1,1,1,1,0,0
﻿İzmir_15032020_7_BERDAR,﻿İzmir_15032020_7,"3,35",5,0,1,1,0,1,0,0,0
﻿İzmir_15032020_7_WALTZGOESON,﻿İzmir_15032020_7,"35,85",6,0,1,1,1,1,0,0,0
﻿İzmir_15032020_8_LONGRIFLE,﻿İzmir_15032020_8,"4,00",1,1,1,1,1,1,0,0,0
﻿İzmir_15032020_8_KINGABJAR,﻿İzmir_15032020_8,"38,75",2,1,1,1,0,1,0,1,1
﻿İzmir_15032020_8_KINOWA,﻿İzmir_15032020_8,"5,70",3,1,0,1,1,1,0,0,0
﻿İzmir_15032020_8_GRAYOCEAN,﻿İzmir_15032020_8,"1,90",4,0,0,1,1,1,0,0,0
﻿İzmir_15032020_8_ANGELOFDEATH,﻿İzmir_15032020_8,"10,80",5,0,0,1,1,1,0,0,0
﻿İzmir_15032020_8_DOMBRA,﻿İzmir_15032020_8,"37,90",6,0,0,1,0,1,0,0,0
﻿İzmir_15032020_8_ELAZRA,﻿İzmir_15032020_8,"13,05",7,0,0,1,0,1,0,0,0
﻿İzmir_15032020_8_POWERKING,﻿İzmir_15032020_8,"5,70",8,0,0,1,1,1,0,0,0
﻿İzmir_15032020_8_PERFECTEMERALD,﻿İzmir_15032020_8,"40,45",9,0,0,1,0,1,0,0,0
﻿İzmir_15032020_8_MYATALANTE,﻿İzmir_15032020_8,"43,45",10,0,1,1,0,0,0,0,0
﻿İzmir_15032020_8_CAN,﻿İzmir_15032020_8,"7,75",11,0,0,1,0,1,0,1,1
﻿İzmir_15032020_9_SELİNİKA,﻿İzmir_15032020_9,"10,75",1,1,0,1,1,1,0,1,1
﻿İzmir_15032020_9_SABAHANGELİN,﻿İzmir_15032020_9,"9,45",2,1,0,1,1,1,1,0,0
﻿İzmir_15032020_9_ROMANOLUR,﻿İzmir_15032020_9,"4,45",3,1,0,1,1,1,0,0,0
﻿İzmir_15032020_9_MİRENDA,﻿İzmir_15032020_9,"15,20",4,0,0,1,1,1,1,0,0
﻿İzmir_15032020_9_ALESTA,﻿İzmir_15032020_9,"8,10",5,0,0,1,1,1,0,0,0
﻿İzmir_15032020_9_ÖZBURGAZ,﻿İzmir_15032020_9,"19,90",6,0,1,1,0,1,0,0,0
﻿İzmir_15032020_9_HOPAFIRTINASI,﻿İzmir_15032020_9,"1,80",7,0,1,1,0,1,0,0,0
﻿İzmir_15032020_9_ASLAPESETME,﻿İzmir_15032020_9,"45,05",8,0,0,1,0,1,0,0,0
﻿İzmir_15032020_9_KÜŞİ,﻿İzmir_15032020_9,"13,40",9,0,0,1,0,1,0,0,0
﻿İzmir_15032020_9_REALİST,﻿İzmir_15032020_9,"36,35",10,0,0,1,0,1,0,0,0
﻿İzmir_15032020_10_KINGADWARD,﻿İzmir_15032020_10,"8,10",1,1,0,1,0,1,0,0,0
﻿İzmir_15032020_10_SPRINGAL,﻿İzmir_15032020_10,"9,40",2,1,0,1,0,1,0,0,0
﻿İzmir_15032020_10_AŞANPINAR,﻿İzmir_15032020_10,"23,15",3,1,0,1,0,0,0,0,0
﻿İzmir_15032020_10_FIELDSTAR,﻿İzmir_15032020_10,"3,35",5,0,0,1,1,0,0,0,0
﻿İzmir_15032020_10_PENTIMENTO,﻿İzmir_15032020_10,"5,35",6,0,1,1,0,0,0,0,0
﻿İzmir_15032020_10_RAPIDOLINA,﻿İzmir_15032020_10,"44,15",7,0,1,1,0,0,0,0,0
﻿İzmir_15032020_10_DOMATES,﻿İzmir_15032020_10,"14,65",8,0,0,1,0,1,0,0,0
﻿İzmir_15032020_10_MÜNFERİT,﻿İzmir_15032020_10,"34,20",10,0,0,1,0,0,1,0,0
﻿İzmir_15032020_10_CATCHTHEBREEZE,﻿İzmir_15032020_10,"3,50",11,0,0,1,0,0,0,0,0
﻿İzmir_15032020_10_ACORN,﻿İzmir_15032020_10,"45,80",13,0,0,1,0,0,1,0,0
﻿İzmir_15032020_10_PERFECTBALANCE,﻿İzmir_15032020_10,"39,75",14,0,0,1,0,1,0,0,0
﻿Gulfstream Park _15032020_1_TAKEMYHEART,﻿Gulfstream Park _15032020_1,"26,30",5,0,0,1,1,1,0,0,0
﻿Gulfstream Park _15032020_1_ANEWCHANCE,﻿Gulfstream Park _15032020_1,"10,75",6,0,0,1,0,1,0,0,0
﻿Gulfstream Park _15032020_2_WAITANDSEE,﻿Gulfstream Park _15032020_2,"17,40",3,1,0,1,0,1,0,0,0
﻿Gulfstream Park _15032020_2_HANDSOMEHERO,﻿Gulfstream Park _15032020_2,"4,70",4,0,1,1,1,0,0,1,1
﻿Gulfstream Park _15032020_3_SWEETIEBERYL,﻿Gulfstream Park _15032020_3,"5,40",5,0,1,1,0,1,0,0,0
﻿Gulfstream Park _15032020_3_LOVEFLOWER,﻿Gulfstream Park _15032020_3,"11,35",6,0,0,1,0,1,0,0,0
﻿Gulfstream Park _15032020_4_WARPALAWAS,﻿Gulfstream Park _15032020_4,"8,80",1,1,0,1,0,1,0,0,0
﻿Gulfstream Park _15032020_4_GRANBLANCO,﻿Gulfstream Park _15032020_4,"3,00",3,1,1,1,0,1,0,0,0
﻿Gulfstream Park _15032020_5_OURPRIDE,﻿Gulfstream Park _15032020_5,"4,20",5,0,0,1,0,0,0,0,0
﻿Gulfstream Park _15032020_6_GHOSTFLY,﻿Gulfstream Park _15032020_6,"10,45",5,0,1,1,0,1,0,0,0
﻿Gulfstream Park _15032020_7_LITTLEANNIE,﻿Gulfstream Park _15032020_7,"2,60",2,1,0,1,0,0,0,0,0
﻿Gulfstream Park _15032020_7_MOONRULER,﻿Gulfstream Park _15032020_7,"1,85",4,0,0,1,0,0,0,0,0
﻿Saint Cloud Fransa_15032020_1_CAFELATTE,﻿Saint Cloud Fransa_15032020_1,"7,55",5,0,1,1,0,0,0,0,0
﻿Saint Cloud Fransa_15032020_1_JACKPOT,﻿Saint Cloud Fransa_15032020_1,"24,55",8,0,1,1,1,0,0,0,0
﻿Saint Cloud Fransa_15032020_2_THEBESTBUSE,﻿Saint Cloud Fransa_15032020_2,"12,30",2,1,1,1,1,1,0,0,0
﻿Saint Cloud Fransa_15032020_2_KINGADWARD,﻿Saint Cloud Fransa_15032020_2,"12,05",6,0,1,1,0,1,0,1,1
﻿Saint Cloud Fransa_15032020_3_ORDEROFTHEROSE,﻿Saint Cloud Fransa_15032020_3,"26,70",5,0,1,1,1,1,0,0,0
﻿Saint Cloud Fransa_15032020_3_SILVERARROW,﻿Saint Cloud Fransa_15032020_3,"12,10",8,0,0,1,0,1,0,1,1
﻿Saint Cloud Fransa_15032020_6_LAPETITE,﻿Saint Cloud Fransa_15032020_6,"17,20",11,0,0,1,0,0,0,0,0
﻿Saint Cloud Fransa_15032020_6_SPRINGAL,﻿Saint Cloud Fransa_15032020_6,"18,25",14,0,0,1,0,1,0,0,0
﻿Saint Cloud Fransa_15032020_7_LACASADEPAPEL,﻿Saint Cloud Fransa_15032020_7,"5,00",1,1,0,1,0,0,0,0,0
﻿Saint Cloud Fransa_15032020_7_NEWMARKET,﻿Saint Cloud Fransa_15032020_7,"25,20",9,0,0,1,0,1,0,1,1
﻿Bursa_16032020_1_ÖZGÜREFE,﻿Bursa_16032020_1,"6,25",1,1,0,1,0,0,1,0,0
﻿Bursa_16032020_1_BABAYEGA,﻿Bursa_16032020_1,"2,85",2,1,0,1,0,1,0,0,0
﻿Bursa_16032020_1_ALEXANDRAPOLI,﻿Bursa_16032020_1,"11,80",3,1,1,1,0,1,1,0,0
﻿Bursa_16032020_1_BATUMİ,﻿Bursa_16032020_1,"6,20",4,0,0,1,0,1,0,0,0
﻿Bursa_16032020_1_FRANKENSTEIN,﻿Bursa_16032020_1,"5,95",5,0,0,1,0,1,1,0,0
﻿Bursa_16032020_1_TURGAYBAŞKAN,﻿Bursa_16032020_1,"13,75",6,0,0,1,0,1,1,0,0
﻿Bursa_16032020_1_ATAKANABİ,﻿Bursa_16032020_1,"6,85",7,0,0,1,0,1,0,0,0
﻿Bursa_16032020_1_ÖCALHAN,﻿Bursa_16032020_1,"45,25",8,0,1,1,0,0,0,0,0
﻿Bursa_16032020_1_PACHINKO,﻿Bursa_16032020_1,"7,65",9,0,0,1,0,1,0,0,0
﻿Bursa_16032020_1_SHARETOGETHER,﻿Bursa_16032020_1,"21,85",10,0,1,1,0,1,0,0,0
﻿Bursa_16032020_2_ATİKATİK,﻿Bursa_16032020_2,"3,55",1,1,1,1,0,1,0,1,1
﻿Bursa_16032020_2_ÇAĞIRAN,﻿Bursa_16032020_2,"3,60",2,1,0,1,1,1,0,0,0
﻿Bursa_16032020_2_CESURHALİM,﻿Bursa_16032020_2,"6,95",3,1,0,1,0,1,0,0,0
﻿Bursa_16032020_2_TERAPİST,﻿Bursa_16032020_2,"18,95",4,0,0,1,1,1,0,0,0
﻿Bursa_16032020_2_BABAMEDET,﻿Bursa_16032020_2,"3,00",5,0,1,1,0,1,0,0,0
﻿Bursa_16032020_2_HIZKOLİK,﻿Bursa_16032020_2,"3,00",6,0,0,1,0,1,0,0,0
﻿Bursa_16032020_2_ALTINTUNÇ,﻿Bursa_16032020_2,"6,95",7,0,0,1,0,1,1,0,0
﻿Bursa_16032020_2_ARSLANMAHMUT,﻿Bursa_16032020_2,"42,70",8,0,1,1,0,1,0,0,0
﻿Bursa_16032020_2_KUBALI,﻿Bursa_16032020_2,"5,40",9,0,0,1,1,1,0,0,0
﻿Bursa_16032020_2_HÜRREİS,﻿Bursa_16032020_2,"23,90",10,0,0,1,0,1,0,0,0
﻿Bursa_16032020_3_ZÜLFİKARYELİ,﻿Bursa_16032020_3,"5,50",1,1,0,1,0,1,0,0,0
﻿Bursa_16032020_3_ÖZDEMİRAĞA,﻿Bursa_16032020_3,"8,65",2,1,0,1,0,1,0,0,0
﻿Bursa_16032020_3_KARLEOPARI,﻿Bursa_16032020_3,"47,85",3,1,0,1,0,0,1,0,0
﻿Bursa_16032020_3_AKHİSARLI,﻿Bursa_16032020_3,"5,80",5,0,1,1,0,1,0,0,0
﻿Bursa_16032020_3_PİSTOLSTAR,﻿Bursa_16032020_3,"5,35",6,0,1,1,0,1,0,0,0
﻿Bursa_16032020_3_KARTEL,﻿Bursa_16032020_3,"3,75",7,0,1,1,0,0,0,0,0
﻿Bursa_16032020_3_KİRLİFAHO,﻿Bursa_16032020_3,"24,05",8,0,0,1,0,1,0,0,0
﻿Bursa_16032020_3_ÖRENLİHAN,﻿Bursa_16032020_3,"42,40",9,0,0,1,0,1,0,0,0
﻿Bursa_16032020_3_ZINAR,﻿Bursa_16032020_3,"42,70",10,0,0,1,0,1,0,0,0
﻿Bursa_16032020_3_KOBRA,﻿Bursa_16032020_3,"20,35",11,0,0,1,0,1,1,0,0
﻿Bursa_16032020_3_ADAMINDİBİ,﻿Bursa_16032020_3,"34,55",12,0,0,1,0,0,0,0,0
﻿Bursa_16032020_4_MYBIANCA,﻿Bursa_16032020_4,"1,65",1,1,1,1,1,1,0,1,1
﻿Bursa_16032020_4_MISTERBOND,﻿Bursa_16032020_4,"14,60",2,1,0,1,0,1,0,0,0
﻿Bursa_16032020_4_PRINCESSDI,﻿Bursa_16032020_4,"1,90",3,1,1,1,1,1,0,0,0
﻿Bursa_16032020_4_DIFORCE,﻿Bursa_16032020_4,"1,90",4,0,0,1,0,1,0,0,0
﻿Bursa_16032020_4_KARAATİK,﻿Bursa_16032020_4,"6,40",5,0,1,1,0,1,0,0,0
﻿Bursa_16032020_5_AHMETBEYLİ,﻿Bursa_16032020_5,"1,80",1,1,1,1,1,0,0,1,1
﻿Bursa_16032020_5_FAIRMAX,﻿Bursa_16032020_5,"10,65",2,1,0,1,0,1,0,0,0
﻿Bursa_16032020_5_ZIRCONIUM,﻿Bursa_16032020_5,"7,70",3,1,0,1,1,1,0,0,0
﻿Bursa_16032020_5_DARKDAUGHTER,﻿Bursa_16032020_5,"4,45",4,0,0,1,0,1,0,1,1
﻿Bursa_16032020_5_KOSOVAATEŞİ,﻿Bursa_16032020_5,"17,10",5,0,1,1,0,1,0,0,0
﻿Bursa_16032020_5_TARİHYAZAN,﻿Bursa_16032020_5,"4,75",6,0,0,1,1,1,0,0,0
﻿Bursa_16032020_5_ONUR,﻿Bursa_16032020_5,"13,95",7,0,1,1,0,1,1,1,1
﻿Bursa_16032020_6_ALTINBAY,﻿Bursa_16032020_6,"6,20",1,1,1,1,0,1,0,1,1
﻿Bursa_16032020_6_MEZİTHABER,﻿Bursa_16032020_6,"9,30",2,1,0,1,0,1,0,0,0
﻿Bursa_16032020_6_TUĞALP,﻿Bursa_16032020_6,"14,45",3,1,0,1,0,1,0,0,0
﻿Bursa_16032020_6_KIVRAKTAY,﻿Bursa_16032020_6,"14,45",4,0,0,1,0,1,1,0,0
﻿Bursa_16032020_6_SERDENGEÇER,﻿Bursa_16032020_6,"33,00",5,0,0,1,0,1,0,0,0
﻿Bursa_16032020_6_ÇELİKMAVİ,﻿Bursa_16032020_6,"4,45",6,0,0,1,0,0,1,1,1
﻿Bursa_16032020_6_KOBRARECO,﻿Bursa_16032020_6,"12,05",7,0,0,1,0,1,0,0,0
﻿Bursa_16032020_6_MYBIANCA,﻿Bursa_16032020_6,"11,05",8,0,1,1,1,1,0,1,1
﻿Bursa_16032020_6_MAZLUMZÜLFİKAR,﻿Bursa_16032020_6,"7,95",9,0,0,1,0,1,0,0,0
﻿Bursa_16032020_6_HASANABİ,﻿Bursa_16032020_6,"21,85",10,0,1,1,0,1,0,0,0
﻿Bursa_16032020_6_RÜZGARBERK,﻿Bursa_16032020_6,"9,10",11,0,0,1,0,1,0,0,0
﻿Bursa_16032020_6_FEYATBABA,﻿Bursa_16032020_6,"26,25",12,0,0,1,0,1,0,0,0
﻿Bursa_16032020_6_HANIMABLA,﻿Bursa_16032020_6,"15,65",13,0,0,1,0,1,0,0,0
﻿Bursa_16032020_6_MAVİYASEMİN,﻿Bursa_16032020_6,"26,75",14,0,0,1,1,1,0,0,0
﻿Bursa_16032020_6_TAMERŞAH,﻿Bursa_16032020_6,"27,00",15,0,0,1,0,1,0,0,0
﻿Bursa_16032020_6_IŞIKABİ,﻿Bursa_16032020_6,"40,05",16,0,0,1,1,1,1,0,0
